University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Outcome,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
Queens University,queenSU,Geography (GPHY),Northern and Arctic Environments,3.00,,,,,,,,"Advanced study of the physical geography of northern regions, emphasizing the Canadian Arctic.
LEARNING HOURS 126 (36L;6O;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Applied Cold Regions Science,3.00,,,,,,,,"Examining key aspects of cold regions science and processes using field and geospatial techniques applied to real-world case studies. Hands-on application of cold regions science methods will be used to explore major themes related to cold region climates, glaciology, hydrology, permafrost, snow science and resource development.
NOTE Field trips will occur in a given semester with an estimated cost of $75.
LEARNING HOURS 129 (36L;24Lb;9Oc;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Natural Environmental Change,3.00,,,,,,,,"An overview of the causes and record of global and regional environmental change during the last 100,000 years. Topics include glaciation, ocean-atmosphere interactions, sea level change, climatic variability, vegetation dynamics and discerning between the impact of human activities and that of natural environmental forcing mechanisms.
LEARNING HOURS 126 (36L;6O;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Field School in Geography,3.00,,,,,,,,"This Field School explores the socio-political, cultural, and biophysical dimensions of human environment interactions. It examines how communities perceive and interact with their environments and how they are, in turn, impacted by change. Students will do readings, seminars, assignments, and participate in a Field School for up to four weeks.
NOTE Field School cost is dependent on location and duration in the field, to a maximum of $3000. Please refer to the Department website for further information.
LEARNING HOURS Learning Hours may vary.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Landscape Ecology,3.00,,,,,,,,"Study of the relationship between spatial pattern and ecological processes. Topics include spatial arrangement of ecosystems and its influence on the flow of energy, materials and biota; agents of pattern and change; methods and techniques for characterizing landscapes and detecting change; applications in resource conservation and management.
NOTE Field trips may apply in certain years; estimated cost $30.
LEARNING HOURS 120 (24L;24Lb;6O;66P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Watershed Hydrology,3.00,,,,,,,,"The course examines the processes that govern the flow and dissolved load in surface waters. Assignments focus on hydrological and hydrochemical data analysis and problem solving. Field projects emphasize hydrological monitoring techniques and methods used to collect and analyze the chemical composition of  water samples.
NOTE Field trips: estimated cost $50.
LEARNING HOURS 108 (36L;36Lb;36P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Glacier Processes and Dynamics,3.00,,,,,,,,"Examining key aspects of contemporary glacier systems including glacier-climate processes, the mechanics of ice flow, and glacier impacts on human activities. Student-led projects give insight into the variability of glacier response globally, while laboratory exercises focus on field-based and remote-sensing approaches to glacier monitoring.
NOTE Field trips may apply in certain years dependent on snow and ice conditions; maximum cost $75.
LEARNING HOURS 120(36L;36Lb;24O;24P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Climate Change,3.00,,,,,,,,"The study of historical and current climate change, projected future climates emphasizing the effects of global warming, impacts of climate change, and the role of humans as agents of climatic system change.
LEARNING HOURS 120 (36L;12T;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Advanced Field Measurements and their Analysis,3.00,,,,,,,,"Introducing advanced techniques in environmental field measurements including the design and deployment of automatic weather stations and customized sensors, and geophysical techniques. Practical work involves the design and implementation of a field experiment, and an introduction to R programming as powerful tool for data analysis.
NOTE Field trips maximum cost $500. Students will be housed off-campus at QUBS and fees include transportation, housing and meals.
LEARNING HOURS 120 (36L;24Lb;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),"Soil, Environment and Society",3.00,,,,,,,,"Soils are a critical resource required by societies. Using a strong methodological approach, this course will examine the important biological, chemical, and physical properties of soils. The course will also explore critical soil-related issues facing society, including salinization, degradation from agriculture, climate change, and erosion.
NOTE Field trips: estimated cost $30.
LEARNING HOURS 120 (36L;36Lb;48P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Advanced Biogeography,3.00,,,,,,,,"An examination of the distributions of plants and animals on global, regional and local scales, their causes and significance.
NOTE Field trip: estimated cost $25.
LEARNING HOURS 116 (36L;8Oc;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Contemporary Energy Resources,3.00,,,,,,,,"Fossil and renewable energy resources are reviewed through a geographic lens. Energy supply and demand are discussed in terms of the global energy sector. The environmental, economic, and social impacts of conventional and renewable energy options are considered, as are policies used to drive a transition in our energy mix.
LEARNING HOURS 126 (36L;18G;360;36P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Energy and Society,3.00,,,,,,,,"A broad overview of human history from the earliest hunter-gatherers through the Industrial Revolution as seen through the lens of energy. Considered will be methods of energy generation, and conversion, ranging from the human body to the internal combustion engine, and the interaction of these methods with other aspects of society and economy.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Maps and Society,3.00,,,,,,,,"A critical study of cartographic representation from the pre-modern era up to and including the political, social, military, and economics roles of maps and geospatial data in the contemporary world.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),The Geographical Imagination,3.00,,,,,,,,"Critical approaches to the role of the geographic, cultural and historical imagination in shaping landscapes, environments and society.
LEARNING HOURS 127 (36L;4G;12O;3Oc;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
Queens University,queenSU,Geography (GPHY),Transportation Geography,3.00,,,,,,,,"The course provides a systematic examination of urban transportation in the context of general economic, social and spatial trends. Particular focus is placed on the role of the built environment in explaining travel behaviour. The aim is to provide a fair understanding of transportation planning and policy issues and explore potential solutions.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/gphy/,https://www.queensu.ca/english/people
